X,Y,OBJECTID,ADA_ID,SGNL_BtnCount,SGNL_Status,SGNL_OffReviewStatus,SGNL_OffReviewNotes,SGNL_CollectorNotes,SGNL_Analysis,SGNL_Compliant,SGNL_CorridorID,SGNL_WorkArea,SGNL_Location,SGNL_IntID,SGNL_Street1,SGNL_Street2,SGNL_LocInInt,SGNL_SurveyDate,SGNL_Surveyor,SGNL_AddlBtnAdj,SGNL_AddlBtnDist,SGNL_AddlBtnID,SGNL_PedXings,SGNL_ClrXingDir1,SGNL_XingDir1,SGNL_SignPresent1,SGNL_SignPurpose1,SGNL_SignLettering1,SGNL_SignPosition1,SGNL_DistToXWalk1,SGNL_DistToCurb1,SGNL_PARToBtn1,SGNL_PARToXWalk1,SGNL_ClrSpc1,SGNL_ClrSpcParaSlope1,SGNL_ClrSpcPerpSlope1,SGNL_PARParaSlope1,SGNL_FrwrdApproach1,SGNL_FrwrdReach1,SGNL_FrwrdConstrain1,SGNL_FrwrdConstrainWid1,SGNL_FrwrdObs1,SGNL_FrwrdObsDist1,SGNL_ParaApproach1,SGNL_ParaReach1,SGNL_ParaConstrain1,SGNL_ParaConstrainWid1,SGNL_ParaObs1,SGNL_ParaObsDist1,SGNL_BtnHt1,SGNL_BtnPressure1,SGNL_BtnDia1,SGNL_BtnClosedFist1,SGNL_PostLocation,SGNL_BtnAPS1,SGNL_VTArrow1,SGNL_VTArrowPara1,SGNL_VTArrowContrast1,SGNL_PilotLight1,SGNL_IlluminSignal1,SGNL_VerbalMsg1,SGNL_VerbalMsgAudible1,SGNL_BtnLocTone1,SGNL_AudibleRange1,SGNL_ExtendPress1,SGNL_PercussiveTone1,SGNL_ClrXingDir2,SGNL_XingDir2,SGNL_SignPresent2,SGNL_SignPurpose2,SGNL_SignLettering2,SGNL_SignPosition2,SGNL_DistToXWalk2,SGNL_DistToCurb2,SGNL_PARToBtn2,SGNL_PARToXWalk2,SGNL_ClrSpc2,SGNL_ClrSpcParaSlope2,SGNL_ClrSpcPerpSlope2,SGNL_PARParaSlope2,SGNL_FrwrdApproach2,SGNL_FrwrdReach2,SGNL_FrwrdConstrain2,SGNL_FrwrdConstrainWid2,SGNL_FrwrdObs2,SGNL_FrwrdObsDist2,SGNL_ParaApproach2,SGNL_ParaReach2,SGNL_ParaConstrain2,SGNL_ParaConstrainWid2,SGNL_ParaObs2,SGNL_ParaObsDist2,SGNL_BtnHt2,SGNL_BtnPressure2,SGNL_BtnDia2,SGNL_BtnClosedFist2,SGNL_BtnAPS2,SGNL_VTArrow2,SGNL_VTArrowPara2,SGNL_VTArrowContrast2,SGNL_PilotLight2,SGNL_IlluminSignal2,SGNL_VerbalMsg2,SGNL_VerbalMsgAudible2,SGNL_BtnLocTone2,SGNL_AudibleRange2,SGNL_ExtendPress2,SGNL_PercussiveTone2,SGNL_Picture1,SGNL_Picture2,SGNL_Picture3,SGNL_Notes,SGNL_InventoryLink,SGNL_ComplianceLink,SNGL_INT_Signal_ID,AssetID,Remediated,RemediationComments,RemediatedBy,RemediatedDate,ActualCosts,TechnicalInfeasibility,DocumentLink,Comments,Text1,Text2,Num1,Num2,Text3,SGNL_AssetID
1469145.37446322,482950.589409888,549,30E822D54251,Button2,Complete,Valid,,,AnalysisValid,No,PROVIDENCE-PROMENADE-DR-S-002,2,,44420,PROVIDENCE_PROMENADE_DR_N,PROVIDENCE_PROMENADE_DR_S,S,11/08/2018 12:08,shoesly,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,0.0,194.0,Yes,Yes,Yes,0.9,0.9,0.8,Yes,21.0,No,,Yes,21.0,Yes,13.0,No,,Yes,13.0,43.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,0.0,217.0,Yes,Yes,Yes,3.5,0.6,5.3,Yes,21.0,No,,Yes,21.0,Yes,13.0,No,,Yes,13.0,42.5,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/66DBF4BC-F069-4B1A-BBD9-30E822D54251_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/66DBF4BC-F069-4B1A-BBD9-30E822D54251_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/66DBF4BC-F069-4B1A-BBD9-30E822D54251_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_30E822D54251.pdf,,SG549,,,,,,,,,,,,,,01574_661
1473003.0599893,583909.696218312,550,314FAA922D33,Button1,Complete,Valid,,,AnalysisValid,No,W-MALLARD-CREEK-CHURCH-RD-110,1A,,3973,MALLARD_CREEK_RD,W_MALLARD_CREEK_CHURCH_RD,E,2/06/2018 14:02,hfoley,Yes,374.0,465C40B174AC,,Yes,To SW,Yes,Yes,Yes,Yes,52.0,45.0,Yes,Yes,Yes,3.4,11.9,,Yes,0.0,Yes,60.0,Yes,1.0,Yes,0.0,Yes,61.0,Yes,1.0,32.5,3.0,2.0,Yes,,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/F71E43F5-B6DF-43FC-835B-314FAA922D33_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F71E43F5-B6DF-43FC-835B-314FAA922D33_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F71E43F5-B6DF-43FC-835B-314FAA922D33_SGNL_Picture3.jpg,,F71E43F5-B6DF-43FC-835B-314FAA922D33,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_314FAA922D33.pdf,362,SG550,,,,,,,,,,,,,,00362_49
1447587.53962623,543156.13369672,551,3157E0F6166F,Button1,Complete,Valid,,,AnalysisValid,No,S-GRAHAM-ST-040,2,,12150,W_MARTIN_LUTHER_KING_JR_BV,S_GRAHAM_ST,E,9/28/2019 10:05,jwtaylor,Yes,274.0,0ED9BD3EA4BB,2,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,74.0,124.0,Yes,Yes,Yes,1.4,5.0,7.4,Yes,5.0,No,,Yes,5.0,Yes,5.0,No,,Yes,5.0,37.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/988EA8D8-BE71-4816-B92D-3157E0F6166F_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/988EA8D8-BE71-4816-B92D-3157E0F6166F_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/988EA8D8-BE71-4816-B92D-3157E0F6166F_SGNL_Picture3.jpg,DIST BETWEEN ADDL BUTTON 274.0,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_3157E0F6166F.pdf,,SG551,,,,,,,,,,,,,,00139_403
1440956.47414821,503264.881786481,552,31957A772E77,Button1,Complete,Valid,,,AnalysisValid,No,SHARON-RD-WEST-090,2,,23292,SHARON_RD_WEST,RIVERBIRCH_DR,SE,12/07/2018 12:43,rhergert,No,N/A,,1,ClearlyMarked,To W,Yes,Yes,Yes,Yes,0.0,69.0,Yes,Yes,Yes,2.8,1.7,0.2,Yes,12.0,No,,Yes,6.0,Yes,8.0,No,,Yes,1.0,38.0,3.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/1DFBAACB-27F1-4F88-B006-31957A772E77_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/1DFBAACB-27F1-4F88-B006-31957A772E77_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/1DFBAACB-27F1-4F88-B006-31957A772E77_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_31957A772E77.pdf,,SG552,,,,,,,,,,,,,,00732_101
1456856.1336218,524440.369291067,553,31B3F3CDBA35,Button2,Complete,Valid,,,AnalysisValid,No,S-WENDOVER-RD-060,2,,,S_WENDOVER_RD,PROVIDENCE_RD,W,1/25/2019 09:38,shoesly,No,N/A,,2,ClearlyMarked,To SE,Yes,Yes,Yes,Yes,146.0,129.0,Yes,Yes,Yes,6.0,1.8,3.9,Yes,14.0,No,,Yes,14.0,Yes,11.0,No,,Yes,11.0,41.5,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,94.0,129.0,Yes,Yes,Yes,1.8,1.9,1.7,Yes,14.1,No,,Yes,14.0,Yes,11.0,No,,Yes,11.0,37.2,3.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/595D1ABB-07F2-4D94-AA68-31B3F3CDBA35_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/595D1ABB-07F2-4D94-AA68-31B3F3CDBA35_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/595D1ABB-07F2-4D94-AA68-31B3F3CDBA35_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_31B3F3CDBA35.pdf,,SG553,,,,,,,,,,,,,,00508_591
1478303.80070014,573402.489870563,554,31D32D076EAE,Button1,Complete,Valid,,,AnalysisValid,No,J-W-CLAY-BV-020,1A,,1002095,J_W_CLAY_BV,N/A,W,2/06/2018 13:40,solivella,No,N/A,,,Yes,To NE,Yes,Yes,Yes,Yes,7.0,37.0,Yes,Yes,Yes,1.3,3.6,,No,N/A,,N/A,Yes,4.0,Yes,6.0,Yes,48.0,Yes,4.0,38.0,2.0,2.0,Yes,,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/40B3FA98-0408-449B-A8E1-31D32D076EAE_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/40B3FA98-0408-449B-A8E1-31D32D076EAE_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/40B3FA98-0408-449B-A8E1-31D32D076EAE_SGNL_Picture3.jpg,,40B3FA98-0408-449B-A8E1-31D32D076EAE,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_31D32D076EAE.pdf,1667,SG554,,,,,,,,,,,,,,01667_946
1455154.42409872,516982.892408147,555,31D402975191,Button1,Complete,Valid,,,AnalysisValid,No,SHARON-RD-190,2,,47162,SHARON_RD,SHARON_TOWNSHIP_LN,NW,1/11/2019 14:21,shoesly,No,N/A,,1,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,0.0,82.0,Yes,Yes,Yes,2.6,9.5,1.7,Yes,4.0,No,,Yes,1.0,Yes,4.0,No,,Yes,1.0,38.0,3.0,2.0,No,No,APS,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/3C4C9765-5071-40F7-AD4A-31D402975191_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3C4C9765-5071-40F7-AD4A-31D402975191_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3C4C9765-5071-40F7-AD4A-31D402975191_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_31D402975191.pdf,,SG555,,,,,,,,,,,,,,01728_993
1461950.04797463,524648.55817914,556,31EB1EEC39B4,Button2,Complete,Valid,,,AnalysisValid,No,GREENWICH-RD-010,2,,,RANDOLPH_RD,GREENWICH_RD,NE,1/17/2019 14:02,shoesly,No,N/A,,2,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,0.0,78.0,Yes,Yes,Yes,6.7,10.1,7.7,Yes,27.0,No,,Yes,18.0,Yes,10.0,No,,Yes,6.0,43.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,0.0,79.0,Yes,Yes,Yes,4.1,10.1,4.2,Yes,11.0,No,,Yes,6.0,Yes,8.0,No,,Yes,6.0,42.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/B82B0579-AA6A-4A3F-816F-31EB1EEC39B4_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/B82B0579-AA6A-4A3F-816F-31EB1EEC39B4_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/B82B0579-AA6A-4A3F-816F-31EB1EEC39B4_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_31EB1EEC39B4.pdf,,SG556,,,,,,,,,,,,,,00490_588
1483224.50640988,556279.70062539,557,31EBA366859C,Button1,Complete,Valid,,,AnalysisValid,No,GRIER-RD-032,1B,,,E_W_T_HARIRS_BV,GRIER_RD,SE,6/30/2019 12:37,jwtaylor,No,,,1,ClearlyMarked,To SW,Yes,Yes,No,Yes,0.0,85.0,Yes,Yes,Yes,3.3,2.5,6.8,Yes,14.0,No,,Yes,5.0,Yes,14.0,No,,Yes,5.0,37.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/7B461A9E-6070-4986-951C-31EBA366859C_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7B461A9E-6070-4986-951C-31EBA366859C_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7B461A9E-6070-4986-951C-31EBA366859C_SGNL_Picture3.jpg,TEXT HT 1/2,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_31EBA366859C.pdf,,SG557,,,,,,,,,,,,,,00304_217
1484848.43328014,540518.086151317,558,32773AAC1CBA,Button2,Complete,Valid,,,AnalysisValid,No,E-W-T-HARRIS-BV-370,1B,,,E_W_T_HARIRS_BV,HICKORY_GROVE_RD,SW,6/28/2019 13:04,jwtaylor,,,,2,ClearlyMarked,To NE,Yes,Yes,No,Yes,12.0,83.0,Yes,Yes,Yes,1.0,2.5,2.0,Yes,8.0,No,,Yes,2.5,Yes,7.0,No,,Yes,3.0,37.0,2.0,2.0,Yes,No,APS,,,,,,,,,,,,,To NW,Yes,Yes,No,No,0.0,87.0,Yes,Yes,Yes,1.0,2.5,1.6,No,,,,,,Yes,25.0,No,,Yes,4.0,39.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/A1C839AC-EE80-4760-A766-32773AAC1CBA_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A1C839AC-EE80-4760-A766-32773AAC1CBA_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A1C839AC-EE80-4760-A766-32773AAC1CBA_SGNL_Picture3.jpg,"B1 TEXT HT 3/8, B2 TEXT HT 1/2",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_32773AAC1CBA.pdf,,SG558,,,,,,,,,,,,,,00281_471
1434389.30749255,509683.412912637,559,32847ED9006E,Button1,Complete,Valid,,,AnalysisValid,No,NATIONS-FORD-RD-497,2,,21514,E_ARROWOOD_RD,NATIONS_FORD_RD,NW,12/11/2018 09:22,rhergert,Yes,402.0,63A04E6B0312,2,ClearlyMarked,To S,Yes,Yes,Yes,Yes,32.0,57.0,Yes,Yes,Yes,1.7,0.5,1.9,Yes,12.0,No,,Yes,10.0,Yes,12.0,No,,Yes,10.0,30.0,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/BCD13ECD-A537-45FE-AD9B-32847ED9006E_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/BCD13ECD-A537-45FE-AD9B-32847ED9006E_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/BCD13ECD-A537-45FE-AD9B-32847ED9006E_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_32847ED9006E.pdf,,SG559,,,,,,,,,,,,,,00688_333
1485595.53578855,562199.393510401,560,329BD96CB9F6,Button1,Complete,Valid,,,AnalysisValid,No,E-W-T-HARRIS-BV-607,1B,,7042,BACK_CREEK_DR,E_W_T_HARRIS_BV,SE,10/07/2019 08:36,gisfieldtp4,Yes,281.0,4D89A851F938,2,ClearlyMarked,To W,Yes,Yes,No,Yes,6.0,120.0,Yes,Yes,Yes,0.9,2.8,1.9,Yes,7.0,No,,Yes,7.0,Yes,7.0,No,,Yes,7.0,38.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/654336C8-9E5C-4176-AE89-329BD96CB9F6_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/654336C8-9E5C-4176-AE89-329BD96CB9F6_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/654336C8-9E5C-4176-AE89-329BD96CB9F6_SGNL_Picture3.jpg,TEXT HT 1/4 DIST BETWEEN ADDL BUTTON 281.0,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_329BD96CB9F6.pdf,,SG560,,,,,,,,,,,,,,01781_127527
1456833.24751271,534241.112812892,561,32C5E8F24BA0,Button2,Complete,Valid,,,AnalysisValid,No,RANDOLPH-RD-070,2,,,RANDOLPH_RD,S_LAUREL_AV,SE,10/09/2018 09:58,shoesly,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,0.0,63.0,Yes,Yes,Yes,0.3,3.0,0.9,No,,,,,,Yes,8.0,No,,No,,39.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,0.0,130.0,Yes,Yes,Yes,0.1,3.2,0.0,Yes,0.0,No,,No,,Yes,0.0,No,,No,,39.0,3.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/CDB2B055-1969-48ED-B28F-32C5E8F24BA0_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/CDB2B055-1969-48ED-B28F-32C5E8F24BA0_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/CDB2B055-1969-48ED-B28F-32C5E8F24BA0_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_32C5E8F24BA0.pdf,,SG561,,,,,,,,,,,,,,00486_177
1454499.56812496,501921.095760137,562,32D299411FCA,Button1,Complete,Valid,,,AnalysisValid,No,CARMEL-RD-310,2,,,CARMEL_RD,QUAIL_HOLLOW_RD,SW,1/11/2019 09:07,shoesly,Yes,307.0,0240B28C2D17,3,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,82.0,36.0,Yes,Yes,No,0.2,1.8,0.1,No,,,,,,Yes,14.0,No,,Yes,7.0,37.0,2.0,2.0,No,Yes,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/FB8566BD-208F-447E-B777-32D299411FCA_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/FB8566BD-208F-447E-B777-32D299411FCA_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/FB8566BD-208F-447E-B777-32D299411FCA_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_32D299411FCA.pdf,,SG562,,,,,,,,,,,,,,00535_316
1455915.72474147,540603.630599648,563,32E6363DC523,Button1,Complete,Valid,,,AnalysisValid,No,CENTRAL-AV-060,1B,,,CENTRAL_AV,LOUISE_AV,SW,6/10/2019 11:16,jwtaylor,Yes,90.0,DE201A3EB7E4,2,ClearlyMarked,To N,Yes,Yes,No,Yes,0.0,104.0,Yes,Yes,Yes,4.3,1.9,1.4,Yes,5.0,No,,Yes,5.0,Yes,5.0,No,,Yes,2.0,37.0,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/F1990A38-09DC-4C52-9094-32E6363DC523_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F1990A38-09DC-4C52-9094-32E6363DC523_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F1990A38-09DC-4C52-9094-32E6363DC523_SGNL_Picture3.jpg,TEXT HT 3/8,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_32E6363DC523.pdf,,SG563,,,,,,,,,,,,,,00415_469
1446297.99528931,540711.435174063,564,32E9D41F8429,Button1,Complete,Valid,,,AnalysisValid,No,W-CARSON-BV-030,2,,,W_CARSON_BV,S_CHURCH_ST,W,9/28/2018 12:01,shoesly,Yes,303.0,92797C409BE4,,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,44.0,120.0,Yes,Yes,Yes,2.9,1.6,1.9,Yes,19.0,No,,Yes,9.0,Yes,10.0,No,,Yes,4.0,38.0,1.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/284E958A-B05F-47DD-B8B5-32E9D41F8429_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/284E958A-B05F-47DD-B8B5-32E9D41F8429_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/284E958A-B05F-47DD-B8B5-32E9D41F8429_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_32E9D41F8429.pdf,,SG564,,,,,,,,,,,,,,00601_470
1439974.79435305,529755.143766478,565,3303D25147AD,Button2,Complete,Valid,,,AnalysisValid,No,SOUTH-BV-280,2,,,SOUTH_BV,WHITTON_ST,SE,12/21/2018 08:40,rhergert,No,N/A,,2,ClearlyMarked,To N,Yes,Yes,Yes,Yes,0.0,84.0,Yes,Yes,Yes,0.0,2.2,1.0,Yes,0.0,No,,Yes,0.0,Yes,0.0,No,,Yes,0.0,38.5,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ClearlyMarked,To W,Yes,Yes,Yes,Yes,74.0,47.0,Yes,Yes,Yes,2.6,0.0,2.7,Yes,0.0,No,,Yes,0.0,Yes,0.0,No,,Yes,0.0,38.5,2.0,2.0,Yes,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://gis.charlottenc.gov/static/CDOT/Pictures/BCEE91D6-FA22-4DD3-8DDC-3303D25147AD_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/BCEE91D6-FA22-4DD3-8DDC-3303D25147AD_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/BCEE91D6-FA22-4DD3-8DDC-3303D25147AD_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_3303D25147AD.pdf,,SG565,,,,,,,,,,,,,,01595_13
1451327.53805172,536665.949826732,566,330B32ED80C0,Button0,Complete,Valid,,,AnalysisValid,Yes,PEARL-PARK-WY-001,2,,,KENILWORTH_AV,PEAL_PARK_WY,NE,1/24/2019 14:05,shoesly,No,N/A,D90C0ED3934D,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/B57CD750-9750-42E3-89D2-330B32ED80C0_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/B57CD750-9750-42E3-89D2-330B32ED80C0_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/B57CD750-9750-42E3-89D2-330B32ED80C0_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_330B32ED80C0.pdf,,SG566,,,,,,,,,,,,,,01626_696
1446576.07609797,587917.560249805,567,33119221EB30,Button1,Complete,Valid,,,AnalysisValid,No,NORTHLAKE-CENTRE-PY-001,4,,48160,NORTHLAKE_CENTRE_PY,N/A,NE,4/27/2018 09:03,shoesly,No,N/A,,2,ClearlyMarked,To W,Yes,Yes,Yes,Yes,46.0,157.0,Yes,Yes,Yes,2.5,3.2,1.0,Yes,18.0,No,60.0,Yes,8.0,Yes,18.0,No,48.0,Yes,8.0,40.0,1.0,2.0,Yes,No,NonAPS,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/6DACA1C2-DFF9-4409-A169-33119221EB30_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/6DACA1C2-DFF9-4409-A169-33119221EB30_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/6DACA1C2-DFF9-4409-A169-33119221EB30_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_33119221EB30.pdf,,SG567,,,,,,,,,,,,,,00846_684
